max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
2,2,1.154700538,1,2,2,0.666666667,2,0,1,0,1.414213562,0,1.414213562,0,62,0,0,0,42480766,31,0,0,63130119,0,31,0,0,0,0,3,0,1,0,0,0,7,18.26315789,17561408,0.838500317,26,0,0,7312420,1255087,36108651.1,3,63130119,12578162,10620191.5,1487973.914,0.757576736,0.757576736,0,42480766,0,107,5,42480766,5,0,65589634,0,31,0,0,1,24,0,0,0,31,6.850970018,3.25,65589634,0,5,0,16725769.22,209366,0,0,5,0,0,2,0,138,46,52,0,0,75757673.57,0,0,0,0,0,104,0,0,0,0,0.791202791,10,292645,0,10,31,25252557.86,0,9900275,0,0,0,1,0,0,9.213923545,422,PYME,Pyme Pequena,201702
33,33,17.67059705,31.5,33,33,16.25,33,0,21.66666667,0,17.09775814,0,2.121320344,0,53,0,0,0,23904579.9,31,0,0,42727758,0,31,0,0,0,0,3,0,1,0,0,0,7,18.84615385,10246885,0.833203468,21,0,0,6061474,668662,23904579.9,4,42727758,5650170,5079723.228,1503863.111,0.750043051,0.750043051,0,23904579.9,0,85,2,23904579.9,4,0,39854405,0,31,0,0,1,21,0,0,0,31,4.923815789,2.583333333,39854405,0,1,0,12361775.92,55933,0,0,4,0,0,1,0,142,47.33333333,53,0,0,75004305.1,0,0,0,0,0,106,0,0,0,0,0.783334714,2,15993,0,3,31,25001435.03,0,308525,0,0,0,1,0,0,8.413766789,423,PYME,Pyme Pequena,201704
33,33,15.24029746,8.5,0,0,13.66666667,17,0,16.66666667,0,16.50252506,0,12.02081528,0,55,0,0,0,23904579.9,31,0,0,57014864,0,31,0,0,0,0,30,0,1,0,0,0,7,15.71428571,11522348,0.823626976,28,0,0,10257019,1099454,23904579.9,2,57014864,3696487,5079723.228,1503863.111,0.840088769,0.840088769,0,23904579.9,0,118,11,23904579.9,0,0,64217571,0,31,0,0,0,19,0,0,0,31,7.922237485,2.5,64217571,0,2,0,12361775.92,196664,0,0,0,0,0,2,0,150,50,56,0,0,84008876.88,0,0,0,0,0,112,0,0,0,0,0.877377231,11,9882449,0,13,31,28002958.96,0,0,0,0,0,1,0,0,10.13028717,424,PYME,Pyme Pequena,201706
17,33,13.93795777,5,10,10,15.33333333,10,0,9,0,8.544003745,0,7.071067812,0,50,0,0,0,54936900,30,0,0,66754241,0,30,0,0,0,0,3,0,1,0,0,0,7,20.76923077,15596279,0.816999888,26,0,0,12632455,1540214,54936900,4,66754241,13338725,11674091.25,1498647.548,0.75075203,0.75075203,0,54936900,0,101,12,54936900,12,0,59148544,0,30,0,0,2,27,0,0,0,30,7.580909091,4.863636364,59148544,0,6,0,30171263.58,181792,0,2,27,0,0,1,0,153,51,57,0,0,75075202.95,0,0,0,0,0,114,0,0,0,0,0.784075161,13,1545213,0,7,30,25025067.65,0,10050161,0,0,0,1,0,0,11.12736283,425,PYME,Pyme Pequena,201707
33,33,17.67059705,0,0,0,16.25,0,0,33,0,0,0,0,0,55,0,0,0,23904579.9,31,0,0,57014864,0,31,0,0,0,0,3,0,1,0,0,0,7,15.71428571,11522348,0.823626976,28,0,0,10257019,1099454,23904579.9,2,57014864,3696487,5079723.228,1503863.111,0.840088769,0.840088769,0,23904579.9,0,118,11,23904579.9,0,0,64217571,0,31,0,0,0,19,0,0,0,31,7.922237485,2.5,64217571,0,2,0,12361775.92,196664,0,0,0,0,0,2,0,150,50,56,0,0,84008876.88,0,0,0,0,0,112,0,0,0,0,0.877377231,11,9882449,0,13,31,28002958.96,0,0,0,0,0,1,0,0,10.13028717,428,PYME,Pyme Pequena,201706
190,190,50.97352254,185,190,190,131.5,190,0,173.3333333,9,20.81665999,0,7.071067812,2,0,0,7,0,0,0,0,0,0,5,0,1,0,0,0,3,0,1,0,0,0,7,0,0,0.012499722,0,0,5,0,0,0,0,0,0,0,153608.175,0.012499722,0.012499722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,32,32,0,0,44999,0,0,0,0,0,32,0,0,0,0,0.000547486,0,44999,0,0,0,44999,0,0,0,0,0,0,0,0,0,433,PYME,Pyme Pequena,201707
85,85,36.68332955,42.5,0,0,43.5,85,0,48,2,43.55456348,0,60.1040764,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,0,1,0,0,0,19,0,0,0.31241,0,0,0,0,0,0,0,0,0,0,52000,0.31241,0.31241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,0,0,312410,0,0,0,0,0,36,0,0,0,0,0.028400909,0,312410,0,0,0,312410,0,0,0,0,0,0,0,0,0,435,PYME,Pyme Pequena,201702
34,85,29.05626725,32,34,34,39.66666667,34,0,21.33333333,2,18.58314649,0,2.828427125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,19,0,0,0.277832,0,0,0,0,0,0,0,0,0,0,0,0.277832,0.277832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,0,0,277832,0,0,0,0,0,38,0,0,0,0,0.025257455,0,277832,0,0,0,277832,0,0,0,0,0,0,0,0,0,436,PYME,Pyme Pequena,201704
34,85,27.60917722,29.5,30,30,34.66666667,30,0,31,2,2.645751311,0,0.707106781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,19,0,0,1.119799,0,0,0,0,0,0,0,0,0,0,0,1.119799,1.119799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,1119799,0,0,0,0,0,40,0,0,0,0,0.101799909,0,1119799,0,0,0,1119799,0,0,0,0,0,0,0,0,0,437,PYME,Pyme Pequena,201706
42,42,11.58663023,42,0,0,25.25,42,0,30,3,16.97056275,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,PYME,Pyme Pequena,201607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,16860375.17,31,0,0,29451389,0,31,0,0,0,0,6,0,0,0,0,0,6,16.69230769,12840928,0.537547059,1,0,0,10300000,10100,16860375.17,13,29451389,22384213,3582829.724,7184544.507,0.470610868,0.470610868,0,16860375.17,0,33,2,16860375.17,2,0,33550715,0,24,0,0,4,31,0,0,0,31,6.633333333,5.795833333,33550715,0,3,0,3207550.198,133663,0,0,15,0,0,24,0,564,188,286,0,0,14635998,0,0,0,0,0,564,0,0,0,0,0.411817614,16,14635998,0,3,24,4878666,0,1713727,0,0,0,2,0,0,12.10352564,440,PYME,Pyme Pequena,201704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20470800,28,0,0,41815400,0,27,0,0,0,0,16,0,0,0,0,0,6,13.77777778,26018343,0.538285966,4,0,0,10000000,23435624,17400180,8,41815400,14443509,5117700,6329338.347,0.439597846,0.439597846,0,20470800,0,27,6,20470800,14,0,43846011,0,6,0,0,3,27,0,0,0,27,7.090909091,5.090909091,43846011,0,14,0,3008803.188,172690,0,0,14,0,0,2,0,561,187,285,0,0,13671493,0,0,0,0,0,561,0,0,0,0,0.384679038,21,13671493,0,3,15,4557164.333,0,1930451,0,0,0,2,0,0,8.851010101,441,PYME,Pyme Pequena,201703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,16860375.17,30,0,0,25341590,0,27,0,0,0,0,17,0,1,0,0,0,6,12.66666667,9009592,0.520508319,1,0,0,9051541,10100,16860375.17,16,25341590,20920884,3582829.724,7184544.507,0.491426977,0.491426977,0,16860375.17,0,38,4,16860375.17,4,0,27021382,0,1,0,0,4,27,0,0,0,27,5.784090909,4.081168831,27021382,0,3,0,3207550.198,107648,0,0,17,0,0,1,0,567,189,287,0,0,15283379,0,0,0,0,0,567,0,0,0,0,0.430033174,8,15283379,0,2,18,5094459.667,0,2941229,0,0,0,1,0,0,7.050865801,444,PYME,Pyme Pequena,201705
19,19,10.96965511,9.5,19,19,6.333333333,19,0,6.333333333,0,10.96965511,0,13.43502884,0,5,0,0,0,1583096.933,30,0,0,6950000,0,29,0,0,0,0,13,0,0,0,0,0,7,19.625,4329499,1.2217684,1,0,0,4200000,533452,1583096.933,5,6950000,1873539,538252.9573,0,1.20305835,1.20305835,0,1583096.933,0,15,10,1583096.933,0,0,7056282,0,3,0,0,0,28,0,0,0,29,8.416666667,4.15625,7056282,0,0,0,726641.4923,4637041,0,0,0,0,0,3,0,8,4,4,0,0,24061167,0,0,0,0,0,8,0,0,0,0,1.994956223,17,24061167,0,0,12,12030583.5,0,0,0,0,0,12,0,0,8.484375,450,PYME,Pyme Pequena,201705
13,13,9.192388155,6.5,13,13,6.5,13,0,6.5,0,9.192388155,0,9.192388155,0,5,0,0,0,1583096.933,30,0,0,6950000,0,29,0,0,0,0,15,0,0,0,0,0,7,19.625,4329499,1.2217684,1,0,0,4200000,533452,1583096.933,5,6950000,1873539,538252.9573,0,1.20305835,1.20305835,0,1583096.933,0,15,10,1583096.933,0,0,7056282,0,3,0,0,0,28,0,0,0,29,8.416666667,4.15625,7056282,0,0,0,726641.4923,4637041,0,0,0,0,0,3,0,8,4,4,0,0,24061167,0,0,0,0,0,8,0,0,0,0,1.994956223,17,24061167,0,0,12,12030583.5,0,0,0,0,0,12,0,0,8.484375,452,PYME,Pyme Pequena,201705
12,12,5.033222957,4,6,6,6.666666667,6,0,6.666666667,0,5.033222957,0,2.828427125,0,37,0,0,0,8911142.229,31,0,0,13570242,0,30,0,0,0,0,21,0,0,0,0,0,6,16.275,2070081,0,19,0,0,4550008,2149898,7574470.895,6,13570242,4684465,2673342.669,0,0,0,0,8911142.229,0,69,19,8911142.229,0,0,15871602,0,30,0,0,0,28,0,0,0,30,7.2,5.5,15871602,0,0,0,3388461.833,9007299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,11.94555921,456,PYME,Pyme Pequena,201611
16,16,7.174027228,9.5,16,16,8.333333333,16,0,7.333333333,0,7.505553499,0,9.192388155,0,14,0,0,0,9884536.561,31,0,0,4550024,0,24,0,0,0,0,21,0,0,0,0,0,6,9.9375,1549031,0.0019042,8,0,0,1600000,773825,9884536.561,4,4550024,3426513,2520556.823,0,0.0009483,0.0009483,0,9884536.561,0,31,3,9884536.561,0,0,5045681,0,24,0,0,0,23,0,0,0,24,3.75,2.5625,5045681,0,0,0,5293169.328,615733,0,0,0,0,0,1,0,170,56.66666667,72,0,0,9483,0,0,0,0,0,170,0,0,0,0,0.000470084,0,9483,0,0,12,3161,0,0,0,0,0,2,0,0,6.518229167,461,PYME,Pyme Pequena,201706
14,14,6.238322424,10.5,14,14,8.25,14,0,11,0,3.605551275,0,4.949747468,0,25,0,0,0,8911142.229,30,0,0,10906051,0,29,0,0,0,0,11,0,0,0,0,0,6,15.23333333,4313415,0.1064928,15,0,0,2500000,1886364,7574470.895,3,10906051,4114238,2673342.669,0,0.0606108,0.0606108,0,8911142.229,0,51,2,8911142.229,0,0,11661085,0,29,0,0,0,28,0,0,0,29,6.806100218,4.166666667,11661085,0,0,0,3388461.833,5636469,0,0,0,0,0,1,0,152,50.66666667,66,0,0,606108,0,0,0,0,0,152,0,0,0,0,0.030045506,0,606108,0,0,16,202036,0,0,0,0,0,2,0,0,8.82962963,462,PYME,Pyme Pequena,201612
0,8,3.265986324,0,0,0,1.333333333,0,0,0,0,0,0,0,0,14,0,0,0,9884536.561,31,0,0,4550024,0,24,0,0,0,0,15,0,0,0,0,0,6,9.9375,1549031,0.0019042,8,0,0,1600000,773825,9884536.561,4,4550024,3426513,2520556.823,0,0.0009483,0.0009483,0,9884536.561,0,31,3,9884536.561,0,0,5045681,0,24,0,0,0,23,0,0,0,24,3.75,2.5625,5045681,0,0,0,5293169.328,615733,0,0,0,0,0,1,0,170,56.66666667,72,0,0,9483,0,0,0,0,0,170,0,0,0,0,0.000470084,0,9483,0,0,12,3161,0,0,0,0,0,2,0,0,6.518229167,465,PYME,Pyme Pequena,201706
19,30,12.87633488,0,0,0,12.6,0,0,6.333333333,1,10.96965511,0,0,1,0,0,0,0,9843990,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9843990,0,0,0,2510217.45,0,0,0,0,9843990,0,0,0,9843990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271456.645,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,PYME,Pyme Pequena,201607
15,30,11.55854662,7.5,15,15,13,15,0,5,1,8.660254038,0,10.60660172,1,0,0,0,0,9843990,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,9843990,0,0,0,2510217.45,0,0,0,0,9843990,0,0,0,9843990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271456.645,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,PYME,Pyme Pequena,201608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,14356271.21,31,0,0,27621155,0,31,0,0,0,0,26,0,0,0,0,0,7,16.95,3815200,0.917786696,6,0,0,5779000,130483,14356271.21,0,27621155,0,3050707.633,1658153.33,0.799444641,0.799444641,0,14356271.21,0,62,0,14356271.21,0,0,27593758,0,23,0,0,0,0,0,0,0,31,9.679413179,0,27593758,0,13,0,6744572.612,26114044,0,0,0,0,0,4,0,126,42,80,0,0,71950017.7,0,0,0,0,0,96,0,0,0,0,2.882959398,0,7704949,0,2,23,23983339.23,0,0,0,0,0,3,1,0,6.970634921,476,PYME,Pyme Pequena,201706
19,19,9.712534856,3,6,6,8.333333333,6,0,8.333333333,0,9.712534856,0,4.242640687,0,50,0,0,0,30039495.36,28,0,0,53816089,0,28,0,0,0,0,3,0,1,0,0,0,7,18.08695652,6086603,0.344465,12,0,0,14420842,2913194,25533571.06,8,53816089,12743687,7509873.84,331502.364,0.314190833,0.314190833,0,30039495.36,0,55,3,30039495.36,8,0,43406375,0,27,0,0,2,24,0,0,0,28,3.593434343,5.757575758,43406375,0,9,0,12475943.27,9327035,0,0,8,0,0,1,0,155,77.5,121,0,0,3016232,0,0,0,0,0,155,0,0,0,0,0.061489516,23,3016232,0,8,21,1508116,0,1585588,0,0,0,1,0,0,11.57987484,479,PYME,Pyme Pequena,201703
13,19,8.324662155,6.5,0,0,7.6,13,0,6.333333333,0,6.506407099,0,9.192388155,0,56,0,0,0,21691110.78,30,0,0,101042513,0,30,0,0,0,0,3,0,1,0,0,0,7,17.23684211,92926243,0.2432562,16,0,0,54730850,10392446,21691110.78,10,101042513,6140796,4609361.041,315106.461,0.195454167,0.195454167,0,21691110.78,0,82,3,21691110.78,3,0,143632633,0,30,0,0,1,27,0,0,0,30,5.183846154,5.807692308,143632633,0,3,0,12161679,54149808,0,0,3,0,0,2,0,159,79.5,123,0,0,1876360,0,0,0,0,0,159,0,0,0,0,0.038251855,24,1876360,0,9,28,938180,0,353954,0,0,0,1,0,0,10.90123144,480,PYME,Pyme Pequena,201705
20,20,7.756717519,14,8,8,7.833333333,20,0,9.333333333,0,10.06644591,0,8.485281374,0,64,0,0,0,30285012.36,30,0,0,56267679,0,30,0,0,0,0,3,0,1,0,0,0,7,17.94117647,9357924,0.1428892,13,0,0,18835610,2623421,30285012.36,12,56267679,8591682,6435565.126,315106.461,0.076656667,0.076656667,0,30285012.36,0,78,1,30285012.36,0,0,57212857,0,28,0,0,0,30,0,0,0,30,6.934973982,4.481818182,57212857,0,1,0,17092430.03,24775021,0,2,0,0,0,1,0,163,81.5,125,0,0,735904,0,0,0,0,0,163,0,0,0,0,0.015002288,12,735904,0,12,23,367952,0,0,0,0,0,1,0,0,10.24520186,482,PYME,Pyme Pequena,201707
0,24,9.865765725,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,30285012.36,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,7,0,0,0,0,0,0,0,0,30285012.36,0,0,0,6435565.126,315106.461,0,0,0,30285012.36,0,0,0,30285012.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17092430.03,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,PYME,Pyme Pequena,201609
10,14,7.118052168,5,0,0,6,10,0,5,0,7.071067812,0,7.071067812,0,55,0,0,0,30689000.69,31,0,0,60992867,0,29,0,0,0,0,3,0,1,0,0,0,7,18.83333333,5455923,0,12,0,0,24460405,2084888,26085650.59,8,60992867,6722668,7672250.173,557522.496,0,0,0,30689000.69,0,58,4,30689000.69,0,0,31445615,0,26,0,0,0,28,0,0,0,29,4.880757576,7.909090909,31445615,0,14,0,12548727.3,9481039,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8,25,0,0,0,0,0,0,2,0,0,14.53787879,484,PYME,Pyme Pequena,201611
10,10,4.787135539,2.5,5,5,3.75,5,0,5,0,5,0,3.535533906,0,53,0,0,0,30689000.69,30,0,0,51281439,0,30,0,0,0,0,3,0,1,0,0,0,7,18.22222222,20210520,0.4920806,10,0,0,8074587,1713448,26085650.59,7,51281439,7032765,7672250.173,557522.496,0.507509583,0.507509583,0,30689000.69,0,43,2,30689000.69,8,0,51067795,0,24,0,0,1,28,0,0,0,30,3.679713805,6.027777778,51067795,0,12,0,12548727.3,32159494,0,0,8,0,0,3,0,149,74.5,118,0,0,4872092,0,0,0,0,0,149,0,0,0,0,0.099323453,23,4872092,0,5,17,2436046,0,804869,0,0,0,1,0,0,11.89351852,485,PYME,Pyme Pequena,201612
25,25,9.416297928,12.5,0,0,8.666666667,25,0,12.33333333,0,12.50333289,0,17.67766953,0,50,0,0,0,30039495.36,28,0,0,53816089,0,28,0,0,0,0,3,0,1,0,0,0,7,18.08695652,6086603,0.344465,12,0,0,14420842,2913194,25533571.06,8,53816089,12743687,7509873.84,331502.364,0.314190833,0.314190833,0,30039495.36,0,55,3,30039495.36,8,0,43406375,0,27,0,0,2,24,0,0,0,28,3.593434343,5.757575758,43406375,0,9,0,12475943.27,9327035,0,0,8,0,0,1,0,155,77.5,121,0,0,3016232,0,0,0,0,0,155,0,0,0,0,0.061489516,23,3016232,0,8,21,1508116,0,1585588,0,0,0,1,0,0,11.57987484,487,PYME,Pyme Pequena,201703
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5155246.361,31,0,0,6000201,0,31,0,0,0,0,2,0,0,0,0,0,13,14.66666667,1808886,0,1,0,0,2000010,227400,5155246.361,1,6000201,1223896,1314587.822,87000,0,0,0,5155246.361,0,17,2,5155246.361,0,0,6325278,0,31,0,0,0,2,0,0,0,31,5.710227273,0.25,6325278,0,3,0,2682334.426,125198,0,0,0,0,0,31,0,13,13,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,5,15,0,0,0,0,0,0,1,0,0,9.158333333,488,PYME,Pyme Pequena,201704
0,6,2.449489743,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,72316985,31,0,0,52613560,0,31,0,0,0,0,20,0,0,0,0,0,6,18.56666667,8013039,0,8,0,0,15735040,1183975,61469437.25,10,52613560,6728812,18079246.25,130,0,0,0,72316985,0,68,5,72316985,0,0,52302753,0,31,0,0,0,26,0,0,0,31,4.615217391,4.943333333,52302753,0,1,0,30752680.87,31666880,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12,28,0,0,0,0,0,0,1,0,0,11.5875,489,PYME,Pyme Pequena,201611
0,3,1.224744871,0,0,0,0.5,0,0,0,0,0,0,0,0,28,0,0,0,24537438.53,30,0,0,66736925,0,29,0,0,0,0,20,0,0,0,0,0,6,15.78571429,15568797,-28.182,8,0,0,19175443,482810,24537438.53,11,66736925,6853466,5214205.687,130,-28.182,-28.182,0,24537438.53,0,60,5,24537438.53,0,0,80045627,0,21,0,0,0,29,0,0,0,29,4.763095238,4.866666667,80045627,0,11,0,14078238.36,66064473,0,0,0,0,0,1,0,57,57,57,0,0,-70455,0,0,0,0,0,57,0,0,0,0,-0.001081054,17,-70455,0,5,28,-70455,0,0,0,0,0,1,0,0,11.5352381,490,PYME,Pyme Pequena,201705
2,2,0.816496581,1,0,0,0.333333333,2,0,0.666666667,0,1.154700538,0,1.414213562,0,33,0,0,0,57913990,30,0,0,120111953,0,30,0,0,0,0,15,0,0,0,0,0,6,15.59259259,23581017,-28.182,8,0,0,23791026,475012,57913990,11,120111953,9130377,12306722.88,130,-28.182,-28.182,0,57913990,0,67,6,57913990,0,0,119979036,0,23,0,0,0,30,0,0,0,30,7.259990253,4.704166667,119979036,0,2,0,33228034.76,61426975,0,2,0,0,0,4,0,59,59,59,0,0,-70455,0,0,0,0,0,59,0,0,0,0,-0.001081054,13,-70455,0,13,29,-70455,0,0,0,0,0,1,0,0,10.10691477,492,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,24537438.53,30,0,0,66736925,0,29,0,0,0,0,15,0,0,0,0,0,6,15.78571429,15568797,-28.182,8,0,0,19175443,482810,24537438.53,11,66736925,6853466,5214205.687,130,-28.182,-28.182,0,24537438.53,0,60,5,24537438.53,0,0,80045627,0,21,0,0,0,29,0,0,0,29,4.763095238,4.866666667,80045627,0,11,0,14078238.36,66064473,0,0,0,0,0,1,0,57,57,57,0,0,-70455,0,0,0,0,0,57,0,0,0,0,-0.001081054,17,-70455,0,5,28,-70455,0,0,0,0,0,1,0,0,11.5352381,493,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,24537438.53,30,0,0,66736925,0,29,0,0,0,0,15,0,0,0,0,0,6,15.78571429,15568797,-28.182,8,0,0,19175443,482810,24537438.53,11,66736925,6853466,5214205.687,130,-28.182,-28.182,0,24537438.53,0,60,5,24537438.53,0,0,80045627,0,21,0,0,0,29,0,0,0,29,4.763095238,4.866666667,80045627,0,11,0,14078238.36,66064473,0,0,0,0,0,1,0,57,57,57,0,0,-70455,0,0,0,0,0,57,0,0,0,0,-0.001081054,17,-70455,0,5,28,-70455,0,0,0,0,0,1,0,0,11.5352381,495,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,24537438.53,30,0,0,66736925,0,29,0,0,0,0,15,0,0,0,0,0,6,15.78571429,15568797,-28.182,8,0,0,19175443,482810,24537438.53,11,66736925,6853466,5214205.687,130,-28.182,-28.182,0,24537438.53,0,60,5,24537438.53,0,0,80045627,0,21,0,0,0,29,0,0,0,29,4.763095238,4.866666667,80045627,0,11,0,14078238.36,66064473,0,0,0,0,0,1,0,57,57,57,0,0,-70455,0,0,0,0,0,57,0,0,0,0,-0.001081054,17,-70455,0,5,28,-70455,0,0,0,0,0,1,0,0,11.5352381,497,PYME,Pyme Pequena,201705
2,2,0.816496581,1,0,0,0.333333333,2,0,0.666666667,0,1.154700538,0,1.414213562,0,33,0,0,0,57913990,30,0,0,120111953,0,30,0,0,0,0,15,0,0,0,0,0,6,15.59259259,23581017,-28.182,8,0,0,23791026,475012,57913990,11,120111953,9130377,12306722.88,130,-28.182,-28.182,0,57913990,0,67,6,57913990,0,0,119979036,0,23,0,0,0,30,0,0,0,30,7.259990253,4.704166667,119979036,0,2,0,33228034.76,61426975,0,2,0,0,0,4,0,59,59,59,0,0,-70455,0,0,0,0,0,59,0,0,0,0,-0.001081054,13,-70455,0,13,29,-70455,0,0,0,0,0,1,0,0,10.10691477,498,PYME,Pyme Pequena,201707
